CK-1C2-67	0
CL600-29 marine group	6
Cloacibacterium	6
Cloacimonetes	6
Clostridia	6
Clostridiaceae	6
Clostridiales	6
Clostridiales vadinBB60 group	6
Clostridium rectum	6
Cohaesibacter	0
Colwellia	0
Colwelliaceae	0
Comamonadaceae	6
Comamonas	6
Conexibacteraceae	0
Corallomonas	0
Corethron pennatum	0
Coriobacteriaceae	6
Corynebacteriaceae	6
Corynebacterineae	6
Coxiella	0
Coxiellaceae	6
CPR2	6
Crenothrix	6
Crenotrichaceae	0
Criblamydiaceae	0
Cryomorphacea	0
Cryomorphaceae	0
Cryothecomonas	0
Cryothecomonas longipes	0
CrystalBog021C3	0
CS-B066	6
Curvibacter fontanus	6
Cyanobacteria	0
Cyanobacteriaceae	0
Cyanobacterium	0
Cyclobacteriaceae	0
Cyrtostrombidium	0
Cystobacteraceae	0
Cystobacterineae	0
Cytophaga	6
Cytophagaceae	0
Cytophagales	0
d162	6
DA101 soil group	6
DA111	6
Dechloromonas	6
Deefgea	6
Deferribacteraceae	6
Deferribacterales	6
Deferribacteres	6
Defluvibacter	6
Defluviicoccus	0
Defluviimonas	6
Defluviitaleaceae	6
Defluviitaleaceae UCG-011	6
Dehalococcoidetes	0
Deinococcaceae	0
Deltaproteobacteria	0
Denitratisoma	6
Dermabacteraceae	0
Dermacoccaceae	0
Desmodesmus communis	6
Desulfarculaceae	6
Desulfarculales	6
Desulfatiferula	6
Desulfatiferula berrensis	6
Desulfatiferula olefinivorans	6
Desulfatirhabdium	6
Desulfobacter	6
Desulfobacteraceae	6
Desulfobacterales	6
Desulfobacterium	6
Desulfobacula	6
Desulfobulbaceae	6
Desulfobulbus	6
Desulfococcus	6
Desulfoconvexum	6
Desulfohalobiaceae	6
Desulfomicrobiaceae	6
Desulfomicrobium	6
Desulfonatronumaceae	6
Desulfonema	6
Desulfopila	6
Desulforhopalus	6
Desulforhopalus singaporensis	6
Desulfosarcina	6
Desulfovibrio	6
Desulfovibrionaceae	6
Desulfovibrionales	6
Desulfurellales	0
Desulfurobacteriaceae	0
Desulfuromonadaceae	6
Desulfuromonadales	6
Desulfuromusa	6
DEV007	0
Diaphanoeca	0
Dictyoglomaceae	6
Dietziaceae	6
Dinghuibacter	6
Dinophyta	0
Dinoroseobacter	0
Dokdonella	6
Dokdonia	0
Draconibacteriaceae	6
Draconibacterium	6
Dyadobacter	6
Dysteria	0
Dysteria pectinata	0
E01-9C-26 marine group	0
EC3	0
Ectothiorhodospiraceae	0
Eionea	0
Ekhidna	0
Elev-16S-1332	0
Elusimicrobiaceae	6
Emticicia	6
Endoecteinascidiaceae	6
Endomicrobia	0
Endozoicimonaceae	0
Enterobacteriaceae	6
Enterococcaceae	6
Enterococcocus	6
env.OPS 17	6
Epsilonbacteraeota	6
Epsilonproteobacteria	6
Ercella	6
Erysipelothrix	6
Erysipelotrichaceae	6
Erysipelotrichi	6
Erythrobacter	0
Erythrobacteraceae	0
Eubacteriaceae	6
Eudoraea	6
Euzebya	0
Euzebyaceae	0
Fabibacter	0
Faecalibacterium	6
Family XI (Clostridiales)	6
FD036	6
Ferribacterium	6
Ferrimonadaceae	0
Ferruginibacter	6
Fibrobacteraceae	6
Fibrobacterales	6
Fibrobacteria	6
Filimonas	6
Filomicrobium	0
Fimbriimonadaceae	6
Firmicutes	6
Flammeovirgaceae	0
Flavihumibacter	6
Flavobacteriaceae	6
Flavobacteriales	6
Flavobacteriia	6
Flavobacterium	6
Flavobacterium cheniae	6
Flavobacterium oncorhynchi	6
Flavobacterium terrigena	6
Flectobacillus	6
Flexithrix	0
Fodinicola	6
Formivibrio	6
Formosa	0
Francisellaceae	6
Frankiaceae	0
Frenkelia glareoli	6
Fulvivirga	0
Fusibacter	6
Fusobacteriaceae	6
Fusobacteriales	6
Fusobacterium	6
FW113	6
Gaetbulibacter	0
Gaiellaceae	0
Gaiellales	0
Gallionellaceae	6
Gammaproteobacteria	0
Gastranaerophilales	6
Gemellaceae	0
Geminigera	0
Geminigera cryophila	0
Gemmata	6
Gemmataceae	0
Gemmatimonadaceae	0
Gemmatimonadales	0
Gemmatimonadetes	0
Gemmatimonas	6
Geobacter	6
Geobacteraceae	6
Geodermatophilaceae	0
Georgenia	6
Georgfuchsia	6
GIF9	6
Gilvibacter	0
Glaciecola	0
Gleocapsa	0
Gloeobacterales	0
Glycomycetaceae	6
Gordonia	6
Gordoniaceae	6
Gracilibacteria	0
Gracilimonas	0
Gramella	0
Grammonema striatula	0
Granulosicoccaceae	0
Granulosicoccus	0
Guillardia theta	0
Gynuella	0
Gyrodinium gutrula	0
Gyrodinium rubrum	0
Hafnia	6
Hahellaceae	0
Halanaerobiaceae	6
Halanaerobiales	6
Halanaerobiales class incertae sedis	6
Haliangiaceae	0
Haliea	0
Halieaceae	6
Haliscomenobacter	6
Haliscomenobacter hydrossis	6
Halobacteriales	6
Haloferula	6
Halomonadaceae	0
Halomonas	6
Halomonas phosphatis	0
Halotalea	6
Halothiobacillaceae	0
Halteria	6
Haslea nipkowii	0
Helicobacteraceae	6
Heliobacteriaceae	0
Heliorestis	6
Hirschia	6
HOC36	0
Holophaga	6
Holophagaceae	6
Holosporaceae	6
HTA6	0
Hydrogenophaga	6
Hydrogenophilaceae	0
Hymenobacter	6
Hyphomicrobiaceae	0
Hyphomonadaceae	0
Iamia	6
Idiomarinaceae	0
Ignavibacteriaceae	0
Ignavibacteriales	0
Ignavibacterium	6
IheB3-7	6
Ika33	6
Ilumatobacter	0
Ilumatobacter nonamiensis	0
Ilyobacter	6
Inhella	6
Intrasporangiaceae	6
Jejudonia	0
Jeotgalicoccus pinnipedialis	6
JG36-K1-AG6	6
JG37-AG-20	6
JTB23	0
Kangiella	0
Karlodinium veneficum	0
KD3-93	6
KI89A clade	0
Kiloniellaceae	0
Kiloniellales	0
Kineosporiaceae	0
Kleinstyla dorsicirrata	0
Kofleriaceae	0
Kordiimonadaceae	0
Kordiimonadales	0
Kordiimonas	0
Ktedonobacteraceae	0
Ktedonobacteria	0
Lachnospiraceae	6
Lactobacillaceae	6
Lactobacillales	0
Lamprocystis	6
Latescibacteria	6
Lautropia	6
LCP-89	6
LD1-PA32	6
LD1-PB3	6
Leadbetterella	6
Leeia	6
Legionellaceae	0
Legionellales	6
Lentimicrobiaceae	6
Lentimonas	0
Lentisphaera	0
Lentisphaeraceae	0
Leptolyngbya	0
Leptospiraceae	6
Leptothrix	6
Leptothrix ginsengisoli	6
Leptotrichia	6
Leptotrichiaceae	6
Leucobacter	6
Leuconostocaceae	6
Leucothrix	0
Lewinella	0
Lewinella antarctica	0
Limnobacter	6
Limnohabitans	6
Lineage IIb	0
LiUU-11-161	6
Loktanella	0
Loktanella vestfoldensis	0
Longimicrobiaceae	0
Luteolibacter	6
Lutibacter	6
Lutibacterium	0
Lweinellacea	0
M2PB6-66 termite group	6
MA-28-I98C	6
Macellibacteroides	6
Magnetobacterium	6
Magnetospira	0
Maribacter	0
Maribacter chungangensis	0
Marimicrobium	6
Marine Benthic Group D and DHVEG-1	6
Marine Benthic Group E	0
Marine Methylotrophic Group 2	0
Marinicella	0
Marinicellaceae	0
Marinilabiaceae	6
Marinimicrobia (SAR606 clade)	6
Marinobacter	0
Marinobacterium	0
Marinomonas	0
Marinoscillum furvescens	0
Mariprofundaceae	0
Maritimimonas rapanae	0
Massilia	6
MBAE16	0
MD2896-B216	0
Melioribacteraceae	0
Mesorhizobium	0
Methanoculleus	6
Methanomicrobia	6
Methanoregula	6
Methanoregula boonei	6
Methanosaeta	6
Methanosarcina	6
Methanospirillum	6
Methylacidiphilaceae	0
Methylobacter	6
Methylobacteriaceae	0
Methylococcacea	0
Methylococcaceae	0
Methylococcales	0
Methylococcus	0
Methylocystaceae	0
Methylomarinum	0
Methylomonas	6
Methylophaga	0
Methylophilaceae	6
Methyloversatilis	6
Microbacter	6
Microbacteriaceae	6
Microbacterium	6
Microbulbifer	0
Microcella	0
Microchaetaceae	0
Micrococcaceae	6
Micromonas	0
Micromonas pusilla	0
Micromonosporaceae	0
Microscilla marina	0
Microxysma acutum	0
MidBa8	6
Milano	0
Minidiscus trioculatus	0
ML636J-21	6
mle1-27	6
MND8	6
MNG7	6
Modicisalibacter	0
Mollicutes	6
Mollicutes RF9	6
Monostroma angicava	0
Moraxellaceae	6
MSB-1E8	0
MSB-3A7 sediment group	6
MSBL3	6
Mucilaginibacter	6
Muriicola	0
MVP-96	6
Mychonastes homosphaera	6
Mycobacteriaceae	6
Mycobacterium	6
Mycoplasmataceae	6
Myroides	6
Myxococcaceae	0
Myxococcales	0
Nannochloropsis limnetica	0
Nannochloropsis oculata	0
Nannocystaceae	0
Nannocystineae	0
Nannocystis	0
Napoli-6B-66	6
Natranaerobiaceae	6
Nautiliaceae	6
NB1-j	0
NB1-n	6
NC10	6
Neisseriaceae	6
Neptunomonas	6
Niastella	6
Nitriliruptoraceae	0
Nitriliruptorales	0
Nitrosococcus	0
Nitrosomonadaceae	6
Nitrosomonas	0
Nitrosospira	6
Nitrosospira briensis	6
Nitrospina	0
Nitrospinaceae	0
Nitrospira (Nitrospiraceae)	0
Nitrospiraceae	0
Nitrospirales	6
Nocardiaceae	6
Nocardioidaceae	0
Nordella	6
Nostocaceae	0
Nostocales	6
Novispirillum	0
Novosphingobium	6
NS6 marine group	0
NS7 marine group	0
NS72	0
Oceanibaculum	0
Oceaniserpentilla	0
Oceanisphaera	0
Oceanospirillaceae	0
Oceanospirillales	0
OCS116 clade	0
Odoribacteraceae	0
ODP1230B30.09	6
Ohtaekwangia	6
Oleiphilaceae	6
Oleiphilus	6
Oleispira	6
Oligoflexaceae	0
Oligoflexales	0
OM1 clade	0
OM182 clade	0
OM190	0
OPB36 soil group	6
Opitutaceae	6
Opitutus	6
Oxalobacteraceae	6
OXIC-003	0
P. palm C-A 61	6
Paenisporosarcina	0
Palleronia	0
Paludibacter	6
Paludibaculum	6
Parachlamydiaceae	6
Paracoccus	6
Paramoritella	0
Paraphysomonas butcheri	0
Paraprevotellaceae	0
Parasphingopyxis	0
Parvarchaeum	6
Parvibaculum	6
Parvularculaceae	0
Pasteurellaceae	6
Pasteuriaceae	6
Patulibacteraceae	0
PAUC36f	0
PAUC63f marine benthic group	0
Paucibacter	6
Paulinellidae	0
Pedobacter	6
Pelagibacter	0
Pelagibacter ubique	0
Pelagibacteraceae	0
Pelagibius	0
Pelagicoccus	0
Pelolinea	6
PeM16	6
Peptococcaceae	6
Peptostreptococcaceae	6
Peridiniaceae	0
Perlucidibaca	6
Persicirhabdus	0
Persicobacter	0
Petrobacter	6
Phaeocystidibacter	0
Phaeocystis antarctica	0
Phaselicystidaceae	6
Phaselicystis	6
Phenylobacterium	6
Phormidium	6
Photobacterium	6
Phycisphaeraceae	0
Phycisphaerae	0
Phycisphaerales	0
Phyllobacteriaceae	0
Phyllopharyngea	0
Picobiliphyte	0
Picomonas judraskeda	0
Pirellulaceae	0
Piscirickettsiaceae	0
pItb-vmat-80	0
PL-11B10	6
Pla1 lineage	6
Pla3 lineage	0
Planctomycetaceae	0
Planctomycetales	0
Planctomycetes	0
Planktoluna difficilis	0
Planktomarina	0
Planktomarina temperata	0
Planktophila limnetica	0
Planococcaceae	0
Pleurocapsa	6
Pleurocapsales	0
Polaribacter	6
Polaribacter franzmannii	6
Polaromonas	6
Polyangiaceae	6
Polyangium	6
Polymorphobacter	6
Polynucleobacter necessarius	6
Polytoma oviforme	6
Pontibacter	0
Poribacteria	0
Porphyromonadaceae	6
Portibacter	0
Porticoccaceae	0
possible family 01	6
possible order 07	6
Prevotella 9	6
Prevotellaceae	0
Proboscia alata	0
Proboscia indica	0
Procabacteria	0
Procabacteriaceae	0
Prochlorococcaceae	0
Prochlorococcus	0
Prolixibacter	6
Prolixibacteraceae	6
Promicromonosporaceae	0
Propionibacteriaceae	6
Propionibacterineae	6
Propionigenium	6
Propionivibrio	6
Prosthecobacter	6
Proteobacteria	0
Pseudahrensia	0
Pseudenhygromyxa	6
Pseudoalteromonadaceae	0
Pseudoalteromonas	0
Pseudoanabaenacea	0
Pseudobacteriovorax	0
Pseudofulvibacter	0
Pseudohongiella	0
Pseudolabrys	6
Pseudomonadaceae	6
Pseudomonadales	6
Pseudomonas	6
Pseudonocardiaceae	0
Pseudospirillum	0
Pseudoxanthomonas	6
Psychrobacter	6
Psychrobacter sanguinis	6
Psychrobium	0
Psychromonadaceae	0
Psychromonas	0
Psychroserpens	0
Pterosperma cristatum	0
Puniceicoccaceae	0
Puniceicoccales	0
Puniceispirillum	0
PYR10d3	6
Pyramimonas	0
Pyramimonas australis	0
Pyramimonas olivacea	0
Pyramimonas oltmannsii	0
Ralstonia	6
RB61	6
Reichenbachiella	0
Reinekea	0
Reyranella	6
Rhabdochlamydiaceae	0
Rhizobiaceae	6
Rhizobiales	0
Rhizobium	6
Rhizomicrobium	6
Rhizorhapis	6
Rhodobacter	6
Rhodobacter apigmentum	6
Rhodobacteraceae	6
Rhodobacterales	6
Rhodobiaceae	0
Rhodobium	0
Rhodococcus fascians	6
Rhodocyclaceae	6
Rhodoferax	6
Rhodomonas	0
Rhodopirellula	0
Rhodoplanes	6
Rhodospirillaceae	0
Rhodospirillales	0
Rhodospirillales Incertae Sedis	0
Rhodothermaceae	0
Rhodothermales	0
Rhodothermus	0
Rickettsiaceae	0
Rickettsiales	0
Rikenellaceae	6
Rivulariaceae	0
Robiginitalea	0
Robinsoniella	6
Roseibacillus	0
Roseiflexus	6
Roseobacter	0
Roseococcus	0
Roseomonas	6
Roseospira	0
Roseovarius	0
Rubellimicrobium	6
Rubricoccus	0
Rubrobacteraceae	0
Rubrobacteridae	0
Ruegeria	0
Ruminococcaceae	6
Ruminococcaceae UCG-002	6
Ruminococcus 2	6
Run-SP166	6
Saccharospirillaceae	0
Saccharospirillum	0
Salinisphaeraceae	0
Sandaracinaceae	0
Sandaracinus	0
Sanguibacteraceae	0
Saprospira	0
Saprospiraceae	0
Saprospirales	0
SAR11 clade	0
SAR326 clade(Marine group B)	0
SBR1093	0
SBR2076	6
SC-I-86	6
Schleiferia	0
Schlesneria	6
Scytonemataceae	0
Sedimenticola	0
Sediminibacterium	6
SEEP-SRB6	6
Segniliparaceae	0
Shewanella	6
Shewanellaceae	6
SHWN-night2	0
Siluania monomastiga	0
Simplicispira	6
Sinobacteraceae	6
SJA-16	6
SJA-28	6
SJA-68	6
Smithella	6
Sneathiella	0
Solibacter	0
Solibacteraceae	0
Solibacterales	0
Solirubrobacterales	0
Solirubrobacteriaceae	0
Sorangiineae	0
Sorangium	6
SPAM	6
Spartobacteria	0
Sphaerobacteraceae	0
Sphaerotilus	6
Sphingobacteriaceae	0
Sphingobacteriales	0
Sphingobacteriia	6
Sphingobium	6
Sphingomicrobium	0
Sphingomicrobium lutaoense	0
Sphingomonadaceae	6
Sphingomonadales	6
Sphingomonas	6
Sphingopyxis	6
Sphingopyxis rigui	6
Spirobacillales	0
Spirochaeta	6
Spirochaetaceae	6
Spirochaetales	6
Spirochaetes	6
Spirochaetia	6
Spirosoma	6
Spongiibacter	0
Spongiibacteraceae	0
Spongospora subterranea	6
Sporosarcina	0
ST-12K33	6
Staniera	6
Staphylococcaceae	6
Staphylococcus	6
Stenotrophobacter	6
Stenotrophomonas	6
Steroidobacter	6
Sterolibacterium	6
Streptococcaceae	6
Streptococcus	6
Streptomycetaceae	0
Streptosporangiaceae	0
Strombidium caudispina	0
Strombidium paracapitatum	0
Sulfitobacter	0
Sulfuricurvum	6
Sulfurimonas	6
Sulfuritalea	6
Sulfurovaceae	6
Sulfurovum	6
Sva0726	0
Sva0996 marine group	0
Sva1033	6
Swaminathania	0
Symploca	6
Synechococcaceae	0
Synechococcus	0
Synergistaceae	6
Syntrophaceae	6
Syntrophobacteraceae	0
Syntrophobacterales	6
Syntrophomonadaceae	6
Syntrophus	6
Tenacibaculum	0
Teredinibacter	0
Terrimonas	6
Thalassiosira antarctica	0
Thalassiosira guillardii	0
Thalassiosira weissflogii	0
Thalassoarchaea mediterranii	0
Thalassobacter	0
Thalassobaculum	0
Thalassobius	0
Thalassomonas	0
Thauera	6
Thaumarchaeota	0
Thaumatomastigidae	0
Thaumatomonas	6
Thermaceae	6
Thermoactinomycetaceae	0
Thermoanaerobacteraceae	6
Thermoanaerobacterales	6
Thermodesulfobacteriaceae	6
Thermodesulfobiaceae	6
Thermodesulfovibrionaceae	6
Thermohalobacter	6
Thermoleophilaceae	0
Thermoleophilia	0
Thermomarinilinea	6
Thermomonosporaceae	0
Thermoplasmata	0
Thermotogaceae	0
Thermotomaculum	6
Thioalkalimicrobium	0
Thiobacillus	6
Thiobacterales	0
Thiobios	0
Thiocystis	0
Thioflavicoccus	6
Thioglobus singularis	0
Thiogranum	0
Thiohalobacter	0
Thiohalocapsa	6
Thiohalophilus	0
Thiohalophilus family incertae sedis	0
Thiohalorhabdaceae	0
Thiohalorhabdales	0
Thioprofundum	0
Thiorhodovibrio	6
Thiotrichaceae	0
Thiotrichales	0
Thiovulaceae	6
Tissierellaceae	6
Tistlia	0
TK36	0
TK86	0
Treponema	6
Treponema 2	6
Trichococcus	6
Trichodesmium	6
Triparma laevis	0
Tropicibacter	0
Truepera	0
Trueperaceae	0
Tsukamurellaceae	6
Turicibacter	0
Uliginosibacterium	6
Ulvibacter	0
Undibacterium	0
Urania-1B-19 marine sediment group	0
Ureibacillus	6
Uruburuella	6
vadinBC27 wastewater-sludge group	6
vadinHA69	0
Veillonellaceae	6
Verrucomicrobia	0
Verrucomicrobiaceae	6
Verrucomicrobiales	0
VHS-B3-70	6
VHS-B6-70	6
Vibrio	0
Vibrionaceae	0
Vibrionales	6
Victivallaceae	0
Victivallales	0
Virgulinella fragilis	0
Vorticella	0
Waddliaceae	6
Wandonia haliotis	0
Warnowia	0
WCHB1-32	6
WCHB1-61	6
Weeksellaceae	6
Wenxinia	0
Winogradskyella	0
Woeseiaceae	0
Woodsholea	6
WS1	6
WS2	6
Xanthobacteraceae	0
Xanthomonadaceae	6
Xanthomonadales	0
Xanthomonadales Incertae Sedis	6
Xenohaliotis	0
Xenophilus	6
Xylophilus ampelinus	6
Yaniellaceae	0
Zeaxanthinibacter	0
Zoogloea	6
[Agitococcus] lubricus group	6
Zymomonas	6
